DOC_ID,LABEL,REVIEW_TEXT
20700,__label2__,"The  Tv was delivered on time as promised , has a great picture quality and easy to set up, I would recommend the savings on this Tv in comparison with other 55 &#34;  Tvs that are on the market today. Very satisfied customer!"
20701,__label2__,"The item is MORE THAN expected! I would recommend it to ANYONE. Thank you for the fine product. Sincerely, William M. Imhof"
20702,__label2__,"I love this ankh and I was also given a gift. The free necklace is beautiful!!  I would definitely order from this company, again."
20703,__label2__,"this works great in our mini van, our kids have dual screens and wanted to run to the back power cord, it was well long enough"
20704,__label2__,"Very nice and works well, great quality for the price! Changes quickly with tempurature of skin, very accurate as for colors and great fit!"
20705,__label2__,This book is an excellent read to use in conjunction with one's bible readings.  It allows for clarification and the shaping of perspective as it applies to the various lessons the bible offers.  Thanks!!!!!!!!!!!!
20706,__label2__,These run on the smile side.  I am a true 9 and my fit is right at the tip.  I won't be wearing these i will give them away.
20707,__label2__,"A ten mile hike was the break in for these boots and they did wonderful. Fit great, didn't cause any blisters and my feet were the only dry parts of my body after it finish raining. Great boots."
20708,__label2__,I like this wallet as it has more spaces for credit cards and identification cards then most wallets. The material is a smooth texture.<br />It also has a clip for closure for part where you can keep change.
20709,__label2__,"This unit was compared to devices providing Widi and Chromcast support and found to be one of the best solutions.  The Aries Prime was used to transmit various types of media from a low-cost laptop to an HD TV and never failed to deliver a perfect image and robust audio.  The installation was nearly effortless and worked the first and every time there after.<br /><br />If you require a means of transmitting your PC's screen image to a TV, this is one of the best solutions on the market."
20710,__label2__,I spent days going over the wallets -checkbook style and reading the customers comments. The reviews were very important in making my decision.  The wallet is fantastic. I have all the room for a wallet and my checkbook. The wallet is just beautiful.
20711,__label2__,"Leon is brilliant, Brunetti is too, and lovable to boot...and there you are, in Venice! and<br />privy to the political corruption all over Leon's Italy1 No wonder she forbids her books to be translated<br />into Italian"
20712,__label2__,Definitely worth the money. They appear very sturdy and are extremely comfortable. I am strongly considering buying another pair in a different color.
20713,__label2__,This Memorex Progressive Scan DVD player is the worst product that I have ever owned.  I have owned at least four DVD players and one recorder.  This unit is at the bottom of the list.  It freezes during playback and the controls lock up.  The only way to get it to reset is to unplug the unit and hope that it ejects your video.  This happened repeatedly and the unit is not even a year old.  Is it live or is it Memorex??  IT'S DEAD and in the trash.
20714,__label2__,These shoes are stiff. Not as comfortable as I would like. The vamp is narrow but the heel is too wide and slips on my foot. I will need to wear them more and hopefully they will limber up.
20715,__label2__,"Econometrics is not for everybody, and this book is not for beginners. However, it is a great learning tool for advanced economics students"
20716,__label2__,"I bought this 3D TV in 2012.  The picture is still perfect and the 3D is amazing.  Because it uses passive imagery, the 3D glasses cause no headaches or eye strain.  The only problem is that fewer and fewer movies are being released on Blu-Ray in 3D, but those few are fantastic on this TV.  If this LD TV ever stops working, I would definitely replace with another LG 3D TV."
20717,__label2__,"Bigger than I thought it was going to be.  It's hollow, so it does feel fragile sometimes.  Well worth the money though."
20718,__label2__,"Now days you're better off by buying A refurbished 3-D blu-ray Player which will play 3D disc, cDs, dVDs and will give you all the streaming capability and a lot more for Eden less money"
20719,__label2__,Very satisfied with service as well as the product. Purchased as gift for my 11 yr old daughter. I didnt want anything to expensive. This was great quality for a great price.
20720,__label2__,"I bought necklaces that were too small for my neck, and these worked perfectly so I could wear them instead of making them into bracelets. They work great!!"
20721,__label2__,"I ordered this online for my mother since she was looking for a set of garnet earrings and pendant to go with it. When we saw this online, we thought it was cute. When we receive the product, we were both very disappointed. It look really cheap and the pendant was really small. Therefore, we had to return it."
20722,__label2__,I don't know how this happened and don't care.  Quality Check is necessary!  I have an event this weekend and opened my  box to find the wrong boots!!  I have nothing to match my outfit!! Not happy at all!
20723,__label2__,"As a teacher, I am always looking for a great YA book- something that will not only entertain my students but get and keep them reading! Haven by Kristi Cook was just what I was looking for.<br />After her father is killed, Violet McKenna is presented with the choice of living with her stepmother Patsy in New York, or going to Atlanta with her Grandmother. Afraid that the frail woman could not take on a teenager, Violet finds herself in New York, at the prestigious boarding school- Winterhaven. This move will provide her the opportunity to start fresh, avoid the looks she got at her old school and come into her own. The truth is Violet has always been different. She has told friends and family that she suffered debilitating seizures but that was not the truth. These episodes were a gift she did not want: psychic visions. When Violet is overcome with these visions she is also filled with dread, for they often tell of a violent or dangerous event that will befall someone close to her.<br />The school Winterhaven is beautiful and elite, only accepting those they find are in true need of their services. Violet is not yet aware that the services the school provides are for those with psychic abilities. Her friendships there are composed of honesty and acceptance, and she finds that Winterhaven has also provided her with something more. It is through her ever growing feelings for the mysterious Aiden, that she discovers the truth about herself and this new fantastical world.<br /><br />Haven did contain some elements of Twilight, and though the similarities are there, it rose above the expected and accepted plot line of mortal and immortal. Violet is no normal girl. She contains abilities that she did not want, but by the end of the novel has come to accept and hope to perfect. To me, Haven leans more towards Buffy the Vampire Slayer (Sarah Michelle Gellar version), and empowers young female readers to embrace their differences and be who they are.<br /><br />Paranormal books set in boarding schools always catch my attention and this one did not fail. I would have loved to have gone to a school like Winterhaven (with or without the paranormal). You could watch the friendships unfold between Violet and her roommates and how she befriends the other students at her school. Violet and her friends are just like any other teenager except for their telekinesis, visions and empath abilities. They talk about boys, worry about sports and exams and miss home. The characters are incredibly real. Furthermore, it was impressive how some of the secondary characters were revealed at just the right moment.<br /><br />The pacing, though a bit slow in the beginning, was great for immersing yourself into the story and giving you the time to get to know Violet and her friends and follow Aiden on his personal journey. Just when you think you have a handle on what is going on, Kristi Cook throws something at you that you did not expect! This was a great read and something I will definitely recommend to my friends and students. I cannot wait to read more from Kristi Cook."
20724,__label2__,"Bought this as a replacement kitchen counter TV for my mother.  Her counter space is relatively small and this fit very nicely into the corner.  The picture is good and, if desired, you could enhance the sound with a bluetooth or other speakers.  But the sound is fairly decent for her purpose, that is, keeping an eye on what she has on the TV in the living room while she's making a meal, reheating coffee, etc.  However, the aging 9 inch Sony Trinitron on my kitchen counter -- which we used to say had a better picture than the long gone big Trinitron in the family room -- has become  unreliable with respect to color (blue portrayed as green, etc.).  So, I'm thinking of buying a second SuperSonic 13.3 inch for myself.  I have a large kitchen with a lot of counter space, but I am used to having only a small corner taken up by a television, and having seen how Mom's fits in limited space, I am definitely considering purchasing a second unit."
20725,__label2__,I bought this for my honeymoon. I was afraid it wasn't going to be in ontime. I contacted the seller they got back to me right away and assured me it would be in ontime and it was : ) The bathing suit is really cute. Runs small make sure you get the next size up then what you would normally wear.
20726,__label2__,Well crafted. Beautiful coloring. One size works well.  I've been ill and put on needed medicine weight and the full flow of the dress camaflouges all nicely. Beautiful summer dress.  I'm going to enjoy wearing it. Great price too and arrived on time. Quite pleased. I want another. :)
20727,__label2__,Nice.. heavy.. looks good!.. I like the look of tungsten. . Wanted to try it out.. Not disappointed at all.
20728,__label2__,"My son wanted this book, which I saw at his doctors, so I ordered in good faith. The book cost over $30, & I was amazed & extremely disappointed to discover that the book is not normal hardback cover, but made of a flimsy piece of cardboard. It literally looks like someone cut up a cardboard box, rough edges and all, and painted the cover. The book is beyond over priced!!!!. I found the actual version that was at our doctors office from another seller after this, & it was under $5!!!! Will never use this seller again."
20729,__label2__,These are a very popular shoe for volleyball players. They are only worn for games and within 1 month the stitching is coming undone. I would think for shoes that cost over $100 that they would be better made.
20730,__label2__,"This boot is very cute in the picture, but when it arrived, it looked like it was made from recycled materials.  Not a well-made boot.  They went back!"
20731,__label2__,I love the way it's different but believable if you read science fiction and like romance with it. Great read.
20732,__label2__,"We ordered this for a road trip for our daughter.  She test ran it two days in a row before the trip and it worked great.  Nice picture, quiet, worked great with headphones, we even bought the car adapter.  Trip day we get it from her room, placed flat on a surface with no visible damage of any kind, push play and the lens that reads the disks is stuck in a mode where the gear spins constantly.  The lens will not move or read any disk and attempts to free the assembly from being jammed did not work.  Basically, we wasted the money and got nothing so we are trying a return."
20733,__label2__,"Great costume for the price.  Has a lot of stretch, was very comfortable and received a lot of good comments."
20734,__label2__,"These pants ripped at the seams across the waistband after only one wearing- not happy about this purchase! And no, they weren't too small for me!"
20735,__label2__,"This necklace has become a perfect foundational piece for my jewelry box. I most often wear it doubled, and it hangs right below my collar bone. It can also be worn as is (very long) and layered with other pieces. The quality is great, and the beads are small enough to pass for contemporary. The only drawback is the price. While I am writing this review, the necklace is listed at $46, which I feel is a bit high for this piece. Overall, though, I have been very pleased with my necklace!"
20736,__label2__,Excelent charger which meets all my needs and expectations so far. Clear menus and good backlit display. Deserves the 5 star rating by far.
20737,__label2__,I bought these earings as a Christmas gift for my girlfriend. In the picture for the item the earings look like a medium sized diamond stud essentially. I was so embarrased by the size of the earings when I got them in the mail that I couldn't even give them to my girlfriend.<br /><br />So I looked like a complete fool because we agreed to a limit to spend on each other and I couldn't give a gift that was about 1/3rd of our limit. The earrings are literally about the proper size for toddler with pierced ears. I deserve a refund as it was a complete scam and was not as pictured or promised.<br /><br />Do not buy from this seller.
20738,__label2__,"These earrings are absolutely gorgeous. My only complaint is that they are smaller than they appear in the picture. Otherwise they are great and I<br />haven't had a problem with being allergic to them, I tend to have problems with a lot of fake (and real) jewelry, especially if it has nickel in it."
20739,__label2__,A little bigger than I had thought but that's ok.  Goes great with my Panda necklace and other panda accessories!
20740,__label2__,"I own a Roku 2 (the one with the angry birds), and got this as an upgrade for the living room. Our family has android phones so the interface was pretty intuitive for us, love the ability to go on You Tube and surf the web, as well as the integrated buttons for Netflix and Amazon Video.<br /><br />I didn't give it five stars because it doesn't have a Hulu Plus app, I tried to download it from the Play Store and it said that the application wasn't compatible with my device. Also, while you have an integrated Amazon Video button and app, you can stream from it directly like you can on the Roku - which was disappointing as apparently this device isn't compatible with Amazon Video.<br /><br />Good product for the price we're definitely keeping it, if I could watch Hulu and Amazon Video it would be a seven star product."
20741,__label2__,"The colors are perfect, the pattern is perfect, I've not found one way to wrap it that I don't like! My new favorite, no doubt about it."
20742,__label2__,Most often in the winter my feet are cold but these slippers occasionally make them too warm and I have to take them off for a while.
20743,__label2__,I loved the book.  It was very interesting and funny. I like reading about the people and how they lived.<br /><br />Carole Davis
20744,__label2__,"My son loves theses shoes, they are comfortable, wear really well and have a wide base for great stability."
20745,__label2__,"I'm always nervous buying clothing items online, but I'm glad I got these.  They fit just right (I wear a size 8 women's shoe) and are well made and don't fall down during the day!  I'm about 5'8&#34; and they come up to about an inch or two below my knee.  Would recommend to anyone who needs nice, breathable, black dress socks!  Very happy."
20746,__label2__,"This is seriously cute, but the hearts are almost white, like an off-white pink. Also, there was this tiny hard substance stuck to one of the backs of the tiny pearls, but it is hardly noticeable. The locks/backs were rubber instead of what was in the picture, but i prefer it that way anyway."
20747,__label2__,"These boxers fit beautifully and are soft. I will definately buy again.Decent price too, they can cost more in a lot of stores."
20748,__label2__,they last 9 or so months hard workout gym sessions (9 hrs/wk); many years of active use of many pairs
20749,__label2__,"I bought this belt for my husband.  I had purchased a leather belt for him at Christmas, but it was too wide for some of his belt loops.  This belt works better and he is very pleased with it."
20750,__label2__,"It's for hard to find a bifold in this configuration, I'm glad Jeffrey being still produces one. I like it except for, the logo used to be just imprinted in the leather now it's some sort of little metal attachment, which I just assume they left off"
20751,__label2__,team Dank Runnings took 2013 by storm (no pun intended) when they won the Halloween Beer Olympics wearing these and awesome yellow goggles. (we even made a bobsled)<br />SEE YOU IN 4 YEARS!
20752,__label2__,"The size was bigger than I expect because I wear size 6.5 but the shoe stretcher looks like 8, I'm not satisfied."
20753,__label2__,The set-up was easy and the sound is very clear and the sound of sub gives just the right amount to fill out the sound. The wireless feature makes set up very easy. My room is 11' X 14' and the system handles it easily. This 5.1 set up is the way to go. Enjoy!
20754,__label2__,"After about a month of use, the device became very loud. It's still working but it sounds like a no brand name. You get what you pay for, I guess. I recommend that you spend more money and get something better."
20755,__label2__,I Bought these as a Christmas gift for my husband and he loves them. They're good quality and look great on him.
20756,__label2__,I'm 136lbs and 5'4 and I couldn't fit these up past my mid-thigh. Also the polka dots don't go all the way down so it looks dumb if u are wearing shoes that show the tops of your feet.
20757,__label2__,"The Philips PB9011 portable Blu-Ray DVD Player is a pretty good option for the back seat of a car, but it doesn't offer much more than less expensive players unless you are committed to Blu-Ray discs.  Pros:  - They generally do what they are supposed. They provide an ok movie watching experience for the back seat.  - 9"" screens are on the bigger side for portable players intended for the car.  - The carrying case fits everything perfectly and easily. No jamming stuff into place or having to figure out what should go where. It really is well done. With kids, it is important that things can easily be put away properly.  - As the name says, it plays Blu-Ray discs. In reality, the quality on this player doesn't allow Blu-Rays do much more than a DVD, but if you already have a Blu-Ray disc, you can still play it in the car with the PB9011. In the past, we had to limit ourselves to DVD's just in case we wanted to watch the movie in the car at some point. Nice!  Cons:  - You can only watch one movie at a time. The second screen is only a slave to the primary. The other (much less expensive) portable DVD players that we have can work as a pair or independently.  - The volume control is a physical dial on the side of the player, so it can't be controlled by remote and it requires a little more fidgeting than a digital volume control.  - The sound is ok but not great. It sounds much more like mono than stereo and doesn't get very loud without deteriorating.  - The screen washes out in sunlight. In the back seat of a car, it is tough to control going into and out of sunlight. These screens don't do well with that.  - The cables are quite a mess in the back of the car, but that is hard to avoid with a pair of portable screens.  - The remote control feels flimsy. We'll see how it holds up.  - The screens don't tilt on their backings like our other players do. If the angle is off for the person watching the movie, you have to play with how it is strapped to the headrest insteadof just tilting it up or down."
20758,__label2__,"The tights fit as expected, but did have several small pulls after only a few wears.  They have not run yet though."
20759,__label2__,"Not the greatest quality fabric.  Tight, short sleeves.  Runs pretty small.  Cute, though.  My 13 year old daughter liked it."
20760,__label2__,"Lots of info on the Philadelphia mob family of the 70s that is not found in any other book. Good stuff. Lots of info on AC. Great, underrated book. Check this one out."
20761,__label2__,"Maybe it was just a measure of my lack of ""geekness"", but I didn't realize it wouldn't stream from Amazon (my primary planned use) unless I bought another $80 part from Sony until my bro-in-law came to install it for me. Bummer! I thought about buying the extra part until I checked the price for a model that had it included in the system. After that it was an easy choice to return this one and buy the S590 version for $139; even with the return fee, it was cheaper and a better model for my intended use."
20762,__label2__,"comfortable and fit great, the Velcro is a bit scratchy on the top of your foot but you just need to make sure the top piece is on correctly"
20763,__label2__,love these tights! very sexy when going out in a mini skirt. i get alot of positive comments from random people in public.
20764,__label2__,"A warning to all, size down at least 1 size, OK, 2 sizes.  The flattening panel in the front needs to fit you like a girdle and when it doesn't, there are pooches on both sides of it, and you, at the tummy.  Washing and drying on a hot setting doesn't do much, NYDJ recommends cold water. Washing in hot just relaxes the spandex and the shrinkage is just temporary from the cotton shrinking. I was also disappointed that they were NOT Skinny. Slim, yes, but not what I expected.  I couldn't return them because the return policy states that you can't open the package to try them on, and expect to return them. The one good thing is that NYDJ positions the back pockets closer together and this is more flattering on your rear. If the prices weren't so darn high, I would order the leggings, but not having a good experience the first time, I'll pass.  Too bad, I was excited to look great in them."
20765,__label2__,My wife doesn't really like boots but I wanted her to have something we could hike in when we go camping....  she loves these boots.  She loves that they look good and are comfortable...  and i love that they are also very functional.
20766,__label2__,OMG love this product bought it for my mother on her birthday and she loved it at first i thought it was an OK product but when i saw this in real life i was like wow its an amazing product and i recommend this to everyone because it fits my dress perfectly and you should wear this with a summer dress because it makes it look even better JUST EXCELLENT FOR SUMMER DRESS
20767,__label2__,"I really like it, but I wish it was not cut up short from behind..thought it was only in the front. :( So..kinda wish it was a bit longer. Overall, it looked just like the picture."
20768,__label2__,"I wanted to share with others the secret to operation of this little TV .  After trying different<br />ideas, I came  upon one in another review.  Leave the TV coonnected to the AC adapter<br />all the time.  Only thing, turn it to off overnight.<br /><br />The channels will stay scanned.  The picture is as clear as a bell as is the sound.  Only<br />real issue I have with it, the antenna jack doesn't have groves in it like the one on the antenna<br />connectioin on the  TV.  This really doesn't hurt if  you are careful.<br /><br />Great TV for lunch time at the office.  FYI: My office has telecom and network equipment and<br />it still works.<br /><br />E.K"
20769,__label2__,I was looking for a tv for my toddler. Perfect size and great picture quality. I would suggest this brand of tv to anyone
20770,__label2__,"purchased this charm and put it on my bracelet within 2 days it was missing from the middle of the charms. I have never had one go missing yet. Obviously broke off..... very cheap, dont buy.  I would like my money  back"
20771,__label2__,"These are the perfect size and look great with a scarf.  Many compliments received, the price is amazing too.  Thanks."
20772,__label2__,"My granddaughter opened it up at her it was a birthday party & the top fell off,screws were not in place..&#34;I&#34; was very embarrassed..That should not have happened!"
20773,__label2__,"The features on the TiVo compare to the cable company's DVR, and it's more convenient because you have the streaming features built into the same box. I was able to program the remote to my Panasonic TV and a Vizio sound bar. Now I only have one remote to deal with, whether I want to watch TV or Netflix or Hulu. I love having the guide, and while the One Pass feature is a little cumbersome, it's so much easier to arrange recordings than the Magnavox DVR I was using.  This box has all the features I need to not miss cable TV service at all.  I bought mine on a super deal with lifetime (life of the unit) service, so it was a good buy. Very happy with the purchase so far!"
20774,__label2__,"A rep from the Artless Dodges Press contacted me about a review for this book and gave it a chance and hoped for a little different reading material after finished school. It was definitely different and something I would never read again or even recommend.<br /><br />I found myself just waiting for something big to happen and actually get the book going and then I looked down and realized I was two-thirds of the way done and nothing had happened, there was no plot. The main character, David, complained and complained and I wanted to throw the book at him. His girlfriend was equality annoying and the one time I was excited is when she finally discovered her backbone towards the end.<br /><br />Personally, I think it came down to the stylistic choices by the author that I couldn’t get behind. The writing is very spacey and clunky. Most of the story was pure dialogue. I missed the descriptive language and adjectives to make me feel like I’m in the book with the characters. I imagine this could be something you could adjust to but I couldn’t get my head around it, I felt like I was reading someone’s diary instead of a book.<br /><br />In the end it’s a very particular book that wasn’t too my liking, but maybe at 21 I’m just too optimistic about life and growing up to appreciate such “realism.”"
20775,__label2__,"This book opened my eyes to so many connections in the Bible that I missed, that all pointed to Jesus. I found my heart stiring, my mind being challenged, and my soul being fed deeper and deeper into the whole Jesus story.  Frank and Leonard write in such a poetic, beautiful manner and in such a way the the average reader understands what they are communicating.  This is one of the best books I have read.  It's re-awaken and deepend my faith."
20776,__label2__,I love these earrings. They are beautiful and just the right size. They sparkle just right. One of my favorite gifts received.
20777,__label2__,"Bought this tv at a great price and put it in my rv. This tv has taken a beating,great price will buy from them again. Thanks"
20778,__label2__,"I love this item, excellent value for the money, fits nicely and is just absolutely adorable for the young chef in my life"
20779,__label2__,"I have been an avid Amazon shopper for many years, but this is the first product I am writing a review for, because of how impressed I am with the shoe.  First off, I have had fairly extensive knee problems for many years, and have had eleven surgeries, gone through hours of physical therapy for these and for ITB syndrome, etc.  To some degree the fact that I continue to be a runner is maybe a bit hard-nosed and stubborn, but I love it too much to think about giving it up.  I've tried various shoes (about 12 different pairs of runners in the past three years alone), various knee braces/apparatus/sleeves, and varied running environments from rubber track to road to trail.  I've always been an Asics guy, but have also tried New Balance, Adidas, Brooks and Nike.  I've always tried to find a shoe with extra cushion, thinking it would absorb impact rather than distributing it to my knees.  This is my first Mizuno product, which I decided to try after my Uncle recommended the brand to me based on his love for the Wave Riders; I was a bit leary, having tried multiple shoe brands, and decided on these Wave Creations based on his, and other reviews.  This shoe does NOT offer my heel that super cushiony feel yet gives me the support I need to run pain-free, even days after my runs.  I've begun to think that, like my sleep number bed, which I inflate to a more firm setting when I have back pain, that perhaps my thinking with shoes has been wrong all along, and that the more firm shoe is actually offering me more support in a similar manner.  If you're like me, and have been continually frustrated with knee/ITB difficulties, consider this shoe; it may not be for everyone but it's done wonders for me.  I have a high arch and am an under pronator; I am 5'11"" and at the time of this writing weigh an even 200 lbs.  I recommend purchasing this shoe in a 1/2 size larger than your regular sneaks, but then I recommend the same for any running shoe as it had been advised to me by a professional several years ago and I've always stuck with that."
20780,__label2__,"It came tangled in the box. My son bought it for his girlfriend, but they broke up, my daughter untangled it she likes it."
20781,__label2__,Fast shipping! As for the product have not really figured out its purpose. All it wants to do is update? I will ad more if I figure it out and it stops updating.
20782,__label2__,I like the shirt . Size 15.5. The sleeve length is fine equivalent to 32/33 and not short as few have mentioned.<br />Arrived in time and good price.
20783,__label2__,"I bought this to use as a daily journal that I carry with me almost everywhere. It has truly held up to the test of being stored in my packed purse day-in and day-out. For the price I paid, I wasn't expecting much from this journal, but it is very high quality. The pages are thick enough so my pen ink doesn't bleed through making the back of the page unusable. As other reviewers have mentioned, the look and texture of the journal is beautiful in person. The small folder in the back of the journal is an added plus!"
20784,__label2__,"Well, I just received the shirt today. Which came rather quickly than anticipated. I really like the material and is very comfortable. The only thing is that the large does fit me bigger than it should. But still love the shirt."
20785,__label2__,"Pretty nice machine, although very basic. I had it connected and in use in about 30 seconds, so obviously easy to use. Picture quality is very good. My only complaint is that the lights indicating on/off are on top of the unit, making it hard to see if its on or off from the front."
20786,__label2__,"These were purchased as a gift for my 13 year old granddaughter.  She loved these gloves.  However, they were poorly constructed and came with holes in them.  As I needed them right away for a gift, I fixed them as best as I could.  When the vendor found out my displeasure, they refunded the full amount of my purchase.  I would certainly do business with Summit Fashions again."
20787,__label2__,"They will stretch and shrink as time goes on. Wash them, but don't dry them. I wear them all the time, they go with everything!"
20788,__label2__,"These clogs have a better fit than most. I'm able to actually walk in them, not shuffle. They are very good."
20789,__label2__,"The earrings are lovely. The stones are a wonderful garnet red. The design makes them very comfortable to wear and it coordinates well with other garnet or silver pieces, especially the silver garnet pendant I purchased in the same order."
20790,__label2__,"Here's the reason why I'm giving it five stars even though it didn't fit - it came in quickly, and I should've read more of the reviews to understand how the sizing would work, considering it's still a great product. I'm 130lbs and 5'9, so I am very slim, but even a medium was too small. For any of you that are my size but already have a booty to begin with, I'd recommend getting an xtra large. It looks like you have butt pads on when you get it too small! So just be extra careful. It gave my butt a great lift, however, if I were to try to wear the medium even though it was too small, I'd have to readjust it every second"
20791,__label2__,This bracelet is very lightweight. It does not look cheap and is very durable as I wear it several times a week. It is very nice and looks better than in photo. The sapphires are actually a deeper blue than shown. This is a nice bracelet for the price.
20792,__label2__,bought these  for the  first time after reading all the  reviews on how well they  fit right  away. The fit was great a slight  discomfort with one  strap but no big deal. Big deal was them getting wet. My feet  turned the color of the straps blue! so I had smuf  feet not  sure  what  can be don't to stop the  dye from staining your  skin but the were  comfortable
20793,__label2__,"We had to return two pairs because the sticking was coming undone, and the 3rd time was a charm, or so we thought.  After having them for only 6 months these boots fell apart.  I'm really mad and disappointed with this purchase.  I wouldn't recommend."
20794,__label2__,"I watch 3D movies on this all the time.  Good quality picture, easy to operate.  I'm very happy with my purchase."
20795,__label2__,I purchased this as a Christmas gift for my sister. We both loved it!  Nice design and beautifully boxed. Perfect choice!
20796,__label2__,Just what I was looking for to add to my collection. It matches the pics exactly and is really nicely made
20797,__label2__,"Pros:<br /><br />Easy to put on and take off with the back strap.  Looks very nice on even a size 13 and doesn't look like I am wearing boats on my feet ;-)  Clean up well after being on the beach<br /><br />Cons:<br /><br />The inside sole surface that contacts your feet is a very smooth rubber.  It probably helps with the easy to clean part and is comfortable but after some time, your feet sweat.  My Adidas slip ons have a very nice foam in the bottom that would have been nice on these, but then they wouldn't be so easy to clean."
20798,__label2__,LOVE this necklace!!! Very good quality! Nice weight on it. It is just beautiful!! I'm wearing it to my son's High School graduation 😉
20799,__label2__,"Wouldn't connect and would not work with my dish network remote controls, Would not play video through a camper wall."
20800,__label2__,"For the price, you cant complain. They fit according to size, they are moderately comfortable, and they look good for work. My only complaint is they almost always need to be ironed out after the wash. They easily wrinkle. but i still give it a 4/5"
20801,__label2__,"Love the jacket. Love Columbia. The jacket is super cute. Only problem is, there was a hole in the sleeve along the stitch. Not worth returning, we'll stitch it up ourselves, but not the quality control I'm used to from Columbia."
20802,__label2__,I have a horse crazy friend and thought this would be perfect for her birthday.  It is just that!  Very pretty and delicate.  It looks just like the photo and is gorgeous.  I like the fact that it is very light but still has a substantial look and feel to it.  It comes in a nice box and is packaged well.  I ended up ordering one for myself and two more for Christmas gifts for a couple of nieces who also love horses.  Don't pass this up.
20803,__label2__,"I received my first Tivo Series 2 as a gift, after a car accident over 10 years ago, in place of several VCRs I had around the house. It is still working like a champ! I have never had a single problem with it. It is still used every day. Since then I have talked my parents into getting two and my roommate into getting two. They couldn't live without them now. I currently have 3 units. It made things so much less painful after the accident, not having to go from one VCR to another and try to keep track of the tapes and shows. What a nightmare. I love that I don't have to keep up with any schedule, program and channel changes as well. Tivo recognizes any changes made and adapts from season to season. Thank you for making a product that I use every single day. Tivo kept me connected to the rest of the world for a long time. It still does. I tried going to a cable company's DVR (If you want to call it that) and it was horrible. The product and customer service was far from that of Tivo's. I paid over $300 less than two weeks later to get away from them. Tivo customer service is better than ANY electronic company I have ever dealt with. Even my dad, a tough man to impress, is extremely happy with your product, service and customer care. The capacities of units have come a long way from the first incarnation. Cable and satellite companies will be chasing, and never reaching, Tivo forever. Have a happy day. :-)  Thank you for making a quality product that gets better with each model. I am, and will be, a customer for life. :-)"
20804,__label2__,"Wow! Sleeves are super, super short! Shirt was intended for the son wearing the suit...son who received the shirt is standing in the middle. He likes his sleeves rolled up or pushed up, at least it got one wearing. Obviously the suit has the same problem, but he insisted on keeping the suit!"
20805,__label2__,"You need to buy something like this in a brick and mortar store, the EEE size was wider than other shoes I have purchased."
20806,__label2__,"Some people on these reviews say this ring runs small. It definitely DOES NOT run small. I went a size up and I should've gone a size down at least. Oh well. I'm not going to return a $3 ring, so I'll give it to my sister. It's super cute though. Would recommend!"
20807,__label2__,love love love this necklace!!! and was received very fast after order was placed!! hoping this necklace will come available again would love to buy for other people!!!
20808,__label2__,"I love it.  It is exactly what I wanted.  Though it is meant to be a charm on a bracelet, I actually just wanted a very dainty, simple daisy to wear on a necklace.  I am pleased with the quality and detail.  It is adorable.  Daisies always make me happy, and this little one does that for me. 😀  If you are buying for a bracelet, I feel you would be very happy with it."
20809,__label2__,I love Clark's sandals as I can wear them the first day and they feel like I'm wearing slippers. The color is true navy and are a great compliment to my wardrobe.
20810,__label2__,I bought this clutch for my son's wedding - when it arrived it matched my shoes exactly - it is a really beautiful piece.
20811,__label2__,"Perfect size, looks great, and is durable. I got this as a gift for my boyfriend and he wears it every day. We weren't too crazy about the chain it came with but we simply slipped off the cross and put it on a silver chain that he already had. I'd say it was definitely worth the money."
20812,__label2__,"I'm giving the product a 4 star because it was what I was expecting, but when I opened the package it had a bad odor, hopefully would go away in a few days"
20813,__label2__,I purchased these for my girlfriend and she just loved them.  It was a great gift on my part and very rewarding. I ordered close to Christmas and it shipped and made it to me before Santa came.  I would buy from this vendor again with out a doubt.
20814,__label2__,This case did not match up to my phone. I have a til and the volume button is covered up. Slots don't line up
20815,__label2__,"Gets the job done. Setup was quick and easy. The performance playing back video is great.<br /><br />It loses a star for a couple of minor points.  The remote is ok, not great. There isn't a lot of distinction on the buttons and you have to look at the remote before pressing buttons instead of finding the buttons by touch.  It is not shipped with batteries, and they are CR2032s, so it's not something you tend to keep on hand.<br /><br />Response is a tad more sluggish than on the native wmc machine. Lastly, it would be nice to have Netflix integration.<br /><br />Overall, I am very pleased with the item and would recommend it.."
20816,__label2__,so I normally wear an 8.5 and I ordered a 9. They are a little snug and did not leave me with as much room as I had hoped but more than enough room if wearing a pair of thin socks. Other than that BEST BUY EVER!!! these boots are so cute.
20817,__label2__,I would definitely recommend to get these as a gift! The bracelets are just how I wanted them and they got here in no time at all! I placed my order on July 23 and got my bracelets on August 1. The quality is amazing and I can't wait to give my boyfriend his bracelet.
20818,__label2__,"I love the style of the ring, as I have purchased several rings with this design from Carson Pirie Scott. The ring arrived on time in a cute little quasi velvet pouch. The stones in channel appear to be piled on top of each other. Meaning the channel is not smooth all the way around.  This is not visible to the naked eye, but to someone with OCD, I immediately noticed that one stone was not lined properly in the channel."
20819,__label2__,"I love these boots and wear them almost daily for working in the garden and in the yard. Turns out it's pretty hard to find women's work boots that aren't bedazzled or covered in designs, but these ones are great. They fit great, seem to be pretty waterproof, and are very comfortable."
